id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
wc_post_id_1281,"Caja 10 LA GLORIA","Queso Brindamour (con nuez y hierbas) 
  Queso Al Pesto 
  Chistorra 
  Salame Casero Español 
  Salame Picado Grueso 
  Cerveza Internacional 
  Aceto Balsamico cremoso 
  Aceitunas verdes Premium 
  Berenjenas en escabeche",https://latablita.com.ar/wp-content/uploads/2020/09/caja-10.jpg,https://latablita.com.ar/tienda/caja-10-dulce-tentacion/,"Regalos","Fiambrería La Tablita",5690ARS,in stock,wc_post_id_1281,https://latablita.com.ar/carrito/?add-to-cart=1281,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5690ARS,new,published,,
wc_post_id_1280,"Caja 09 UNA COMBINACIÓN DE SABORES","LemonGrass (Queso suave afinado con limón, naranja y menta) 
  Queso Trenza Ahumado 
  Camembert grande 
  Mermelada (ideal para acompañar el camembert) 
  Membrillitos de San Juan 
  Paneforte",https://latablita.com.ar/wp-content/uploads/2020/09/caja-9.jpg,https://latablita.com.ar/tienda/caja-9-delicat/,"Regalos","Fiambrería La Tablita",3990ARS,in stock,wc_post_id_1280,https://latablita.com.ar/carrito/?add-to-cart=1280,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3990ARS,new,published,,
wc_post_id_1257,"Baguel salmón y gruyere","Bagel con Salmon, Queso Gruyere, Tomatitos Secos y Cremita con Ciboulette",https://latablita.com.ar/wp-content/uploads/2020/09/salmon-y-gruyere-scaled.jpg,https://latablita.com.ar/tienda/salmon-y-gruyere/,"Sandwiches","Fiambrería La Tablita",800ARS,in stock,wc_post_id_1257,https://latablita.com.ar/carrito/?add-to-cart=1257,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,800ARS,new,published,,
wc_post_id_1258,"Sandwich jamón cocido y queso ahumado","Baguette con Jamón Cocido, Queso Ahumado, Tomatitos Secos, Rúcula y Queso con Ciboulette",https://latablita.com.ar/wp-content/uploads/2020/09/jamon-y-queso-scaled.jpg,https://latablita.com.ar/tienda/jamon-cocido-y-queso-ahumado/,"Sandwiches","Fiambrería La Tablita",320ARS,in stock,wc_post_id_1258,https://latablita.com.ar/carrito/?add-to-cart=1258,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,320ARS,new,published,,
wc_post_id_1259,"Sandwich jamón cocido y queso gouda","baguette con jamon cocido, queso gouda, tomatitos secos y queso son cibulette.",https://latablita.com.ar/wp-content/uploads/2020/09/jamon-y-gouda-min-scaled.jpg,https://latablita.com.ar/tienda/jamon-cocido-y-queso-gouda/,"Sandwiches","Fiambrería La Tablita",350ARS,in stock,wc_post_id_1259,https://latablita.com.ar/carrito/?add-to-cart=1259,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350ARS,new,published,,
wc_post_id_1260,"Sandwich Pastrón clásico","Pletzalaj con Pastrón, Pepinos Agridulces y Cremita con Ciboulette",https://latablita.com.ar/wp-content/uploads/2020/09/pastron-clasico-scaled.jpg,https://latablita.com.ar/tienda/patron-clasico/,"Sandwiches","Fiambrería La Tablita",590ARS,in stock,wc_post_id_1260,https://latablita.com.ar/carrito/?add-to-cart=1260,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,590ARS,new,published,,
wc_post_id_1261,"Sandwich pastrón y queso brie","baguette con pastron, queso brie, tomatitos secos y cremita con cibulette",https://latablita.com.ar/wp-content/uploads/2020/09/pastron-y-queso-brie-min-scaled.jpg,https://latablita.com.ar/tienda/pastron-y-queso-brie/,"Sandwiches","Fiambrería La Tablita",440ARS,in stock,wc_post_id_1261,https://latablita.com.ar/carrito/?add-to-cart=1261,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,440ARS,new,published,,
wc_post_id_1262,"Sandwich Vegetariano","Baguette con Queso Brie, Berenjenas Grilladas, Tomatitos Secos y Cremita con Ciboulette",https://latablita.com.ar/wp-content/uploads/2020/09/vegetariano-scaled.jpg,https://latablita.com.ar/tienda/vegetariano/,"Sandwiches","Fiambrería La Tablita",390ARS,in stock,wc_post_id_1262,https://latablita.com.ar/carrito/?add-to-cart=1262,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,390ARS,new,published,,
wc_post_id_1263,"Sandwich español de lomo","sandwich de lomo crudo español, queso manchego de oveja, aceitunas negras, cremita con cibulette y rucula",https://latablita.com.ar/wp-content/uploads/2020/09/sandwich-lomo-scaled.jpg,https://latablita.com.ar/tienda/sandwich-espanol-de-lomo/,"Sandwiches","Fiambrería La Tablita",480ARS,in stock,wc_post_id_1263,https://latablita.com.ar/carrito/?add-to-cart=1263,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,480ARS,new,published,,
wc_post_id_1268,"Súper sandwich de centeno de jamón crudo","Pan de Centeno con Jamon Crudo, Queso de Cabra Lousignan, Tomates Confitados, Rucula y Cremita con Cibulette",https://latablita.com.ar/wp-content/uploads/2020/09/centeno-y-jamon-crudo.jpg,https://latablita.com.ar/tienda/super-sandwich-de-centeno-de-jamon-crudo/,"Sandwiches","Fiambrería La Tablita",790ARS,in stock,wc_post_id_1268,https://latablita.com.ar/carrito/?add-to-cart=1268,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,790ARS,new,published,,
wc_post_id_1267,"Súper sandwich de centeno de pastrón caserito","Pan de Centeno con Pastron, Pepino Agridulce y Cremita con Cibulette",https://latablita.com.ar/wp-content/uploads/2020/09/centeno-y-pastron.jpg,https://latablita.com.ar/tienda/super-sandwich-de-centeno-de-pastron-caserito/,"Sandwiches","Fiambrería La Tablita",790ARS,in stock,wc_post_id_1267,https://latablita.com.ar/carrito/?add-to-cart=1267,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,790ARS,new,published,,
wc_post_id_1266,"Súper sandwich de centeno de jamón cocido","Pan de Centeno con Jamón Cocido, Boconccini di mozzarella di pasta hilada, Tomates Confitados, Rucula y Cremita con Cibulette",https://latablita.com.ar/wp-content/uploads/2020/09/centeno-y-jamon-cocido.jpg,https://latablita.com.ar/tienda/super-sandwich-de-centeno-de-jamon-cocido/,"Sandwiches","Fiambrería La Tablita",625ARS,in stock,wc_post_id_1266,https://latablita.com.ar/carrito/?add-to-cart=1266,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,625ARS,new,published,,
wc_post_id_1265,"Súper sandwich de centeno vegetariano","Pan de Centeno con Berenjenas Grilladas, Burrata, Tomates Confitados y Cremita con Cibulette",https://latablita.com.ar/wp-content/uploads/2020/09/vegetariano-de-centeno.jpg,https://latablita.com.ar/tienda/super-sandwich-de-centeno-vegetariano/,"Sandwiches","Fiambrería La Tablita",720ARS,in stock,wc_post_id_1265,https://latablita.com.ar/carrito/?add-to-cart=1265,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,720ARS,new,published,,
wc_post_id_1264,"Sandwich de leber ahumado","Sandwich de leber ahumado, pepino agridulce, hilo de mostaza y cremita con cibulette",https://latablita.com.ar/wp-content/uploads/2020/09/leber-ahumado-scaled.jpg,https://latablita.com.ar/tienda/sandwich-de-leber-ahumado/,"Sandwiches","Fiambrería La Tablita",350ARS,in stock,wc_post_id_1264,https://latablita.com.ar/carrito/?add-to-cart=1264,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350ARS,new,published,,
wc_post_id_1253,"Sandwich jamón crudo y brie","[et_pb_section fb_built='1' _builder_version='3.22' custom_padding='0px||||false|false'][et_pb_row _builder_version='3.25' background_size='initial' background_position='top_left' background_repeat='repeat' width='100%' custom_padding='0px||0px||false|false'][et_pb_column type='4_4' _builder_version='3.25' custom_padding='|||' custom_padding__hover='|||'][et_pb_wc_breadcrumb _builder_version='3.0.47'][/et_pb_wc_breadcrumb][et_pb_wc_cart_notice _builder_version='3.0.47'][/et_pb_wc_cart_notice][/et_pb_column][/et_pb_row][et_pb_row column_structure='1_2,1_2' _builder_version='3.25' background_size='initial' background_position='top_left' background_repeat='repeat' width='100%' custom_padding='0px||||false|false'][et_pb_column type='1_2' _builder_version='3.25' custom_padding='|||' custom_padding__hover='|||'][et_pb_wc_images _builder_version='3.0.47'][/et_pb_wc_images][/et_pb_column][et_pb_column type='1_2' _builder_version='3.25' custom_padding='|||' custom_padding__hover='|||'][et_pb_wc_title _builder_version='3.0.47'][/et_pb_wc_title][et_pb_wc_rating _builder_version='3.0.47'][/et_pb_wc_rating][et_pb_wc_price _builder_version='3.0.47'][/et_pb_wc_price][et_pb_wc_description _builder_version='3.0.47'][/et_pb_wc_description][et_pb_wc_add_to_cart _builder_version='3.0.47'][/et_pb_wc_add_to_cart][et_pb_wc_meta _builder_version='3.0.47'][/et_pb_wc_meta][/et_pb_column][/et_pb_row][et_pb_row _builder_version='3.25' background_size='initial' background_position='top_left' background_repeat='repeat' width='100%'][et_pb_column type='4_4' _builder_version='3.25' custom_padding='|||' custom_padding__hover='|||'][et_pb_wc_tabs _builder_version='3.0.47']     [/et_pb_wc_tabs][et_pb_wc_upsells _builder_version='3.0.47'][/et_pb_wc_upsells][et_pb_wc_related_products _builder_version='3.0.47'][/et_pb_wc_related_products][/et_pb_column][/et_pb_row][/et_pb_section]",https://latablita.com.ar/wp-content/uploads/2020/11/IMG_6717-scaled.jpg,https://latablita.com.ar/tienda/jamon-crudo-y-brie/,"Sandwiches","Fiambrería La Tablita",440ARS,in stock,wc_post_id_1253,https://latablita.com.ar/carrito/?add-to-cart=1253,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,440ARS,new,published,,
wc_post_id_1254,"Sandwich jamón crudo y muzzarela","Baguette con Jamón Crudo, Perlitas de Mozzarella, Tomatitos Secos, Rúcula y Queso con Ciboulette",https://latablita.com.ar/wp-content/uploads/2020/09/jamon-crudo-y-muzarela-scaled.jpg,https://latablita.com.ar/tienda/jamon-crudo-y-muzzarela/,"Sandwiches","Fiambrería La Tablita",450ARS,in stock,wc_post_id_1254,https://latablita.com.ar/carrito/?add-to-cart=1254,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,450ARS,new,published,,
wc_post_id_1255,"Sandwich salame ahumado","Baguette con Salame Ahumado, Queso de Cabra, Tomatitos Secos, Rúcula y Cremita con Ciboulette",https://latablita.com.ar/wp-content/uploads/2020/09/salame-ahumado.jpg,https://latablita.com.ar/tienda/salame-ahumado/,"Sandwiches","Fiambrería La Tablita",480ARS,in stock,wc_post_id_1255,https://latablita.com.ar/carrito/?add-to-cart=1255,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,480ARS,new,published,,
wc_post_id_1256,"Bagel salmón clásico","Bagel con Salmon y Cremita con Ciboulette",https://latablita.com.ar/wp-content/uploads/2020/09/salom-clasico-min-scaled.jpg,https://latablita.com.ar/tienda/salmon-clasico/,"Sandwiches","Fiambrería La Tablita",700ARS,in stock,wc_post_id_1256,https://latablita.com.ar/carrito/?add-to-cart=1256,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,700ARS,new,published,,
f35_1161,"Chorizo Vela Español","CHORIZO VELA ESPAÑOL 
Sabor a casero y suave, muy agradable. Elaborado con lomo de cerdo magro , tocino y pimentón. 
Tradicional de la provincia de Alicante, España. 
 
cantidad 100 gramos",https://latablita.com.ar/wp-content/uploads/2020/09/vela.jpg,https://latablita.com.ar/tienda/chorizo-vela-espanol/,"Fiambres","Fiambrería La Tablita",399ARS,in stock,f35_1161,https://latablita.com.ar/carrito/?add-to-cart=1161,"https://latablita.com.ar/wp-content/uploads/2020/09/chorizo-vela.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,399ARS,new,published,,
f33_1159,"Salame de Mercedes","Salame casero de Mercedes picado grueso 
 
cantidad 250 gramos",https://latablita.com.ar/wp-content/uploads/2020/09/salame-mercedes.jpg,https://latablita.com.ar/tienda/salame-de-mercedes-2/,"Fiambres, Salames","Fiambrería La Tablita",750ARS,in stock,f33_1159,https://latablita.com.ar/carrito/?add-to-cart=1159,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,750ARS,new,published,,
Q60_1138,"Neufchatel","Queso Neufchatel, similar  al camembert 
 
Un queso muy antiguo y tan romántico que durante la guerra de los 100 años se ofrecían a los soldados en forma de corazón como muestra de amor! 
 
unidad de 100 gramos",https://latablita.com.ar/wp-content/uploads/2020/08/neufchetel.jpg,https://latablita.com.ar/tienda/neufchatel/,"Quesos, Aptos Celiacos, Brie","Fiambrería La Tablita",399ARS,in stock,Q60_1138,https://latablita.com.ar/carrito/?add-to-cart=1138,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,399ARS,new,published,,
q59_1136,"Queso Datil","Queso suave Ahumado, afinado con Dátiles y Nueces 
 
cantidad 250 gramos",https://latablita.com.ar/wp-content/uploads/2020/08/Queso-Datil.jpg,https://latablita.com.ar/tienda/queso-datil/,"Quesos","Fiambrería La Tablita",748ARS,in stock,q59_1136,https://latablita.com.ar/carrito/?add-to-cart=1136,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,748ARS,new,published,,
q58_1125,"DosLeches Traslasierra","Queso de Traslasierra Córdoba. Resultado de la mixtura de leche de vaca Jersey y cabras cordobesas. De la localidad de Loma Bola . Es un queso de sabor semi intenso, masa semi dura que endurece al ir estacionándose aumentando su intensidad. Color amarillo. 
Con agradable sabor de un queso artesanal con aromas de las hierbas serranas. 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/08/queso-dos-leches.jpg,https://latablita.com.ar/tienda/dosleches-traslasierra/,"Quesos","Fiambrería La Tablita",599ARS,in stock,q58_1125,https://latablita.com.ar/carrito/?add-to-cart=1125,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,599ARS,new,published,,
A17_1105,"Aceitunas Negras","Aceitunas negras con carozo 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/08/aceitunas.jpg,https://latablita.com.ar/tienda/aceitunas-negras/,"Acompañamientos","Fiambrería La Tablita",190ARS,in stock,A17_1105,https://latablita.com.ar/carrito/?add-to-cart=1105,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,190ARS,new,published,,
A16_1103,"Aceitunas Verdes","Aceitunas verdes con carozo 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/08/aceitunas.jpg,https://latablita.com.ar/tienda/aceitunas-verdes/,"Acompañamientos","Fiambrería La Tablita",180ARS,in stock,A16_1103,https://latablita.com.ar/carrito/?add-to-cart=1103,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,180ARS,new,published,,
q57_1095,"Cabra TraslaSierra","Queso de Traslasierra Córdoba Con pura leche de cabras cordobesas. De la localidad de Loma Bola . 
Es de color muy claro debido a su corteza natural, de masa semi dura con dejo a frutos secos. Un queso artesanal con aromas de las hierbas serranas. Muy agradable , sabroso, no picante. 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/08/Serrano-de-cabra.jpg,https://latablita.com.ar/tienda/cabra-traslasierra/,"Quesos","Fiambrería La Tablita",599ARS,in stock,q57_1095,https://latablita.com.ar/carrito/?add-to-cart=1095,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,599ARS,new,published,,
F28_1089,"Salame Patagonico con Tomates Secos","Salame Patagonico relleno con tomates secos 
 
cantidad 150 gramos 
 
Se presenta feteado o en trozo",https://latablita.com.ar/wp-content/uploads/2020/08/salame-con-tomates.jpg,https://latablita.com.ar/tienda/salame-patagonico-con-tomates-secos/,"Fiambres, Salames","Fiambrería La Tablita",450ARS,in stock,F28_1089,https://latablita.com.ar/carrito/?add-to-cart=1089,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,450ARS,new,published,,
q56_1083,"Morbier","Queso Morbier 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/08/morbier.jpg,https://latablita.com.ar/tienda/morbier/,"Quesos, Semi Duros","Fiambrería La Tablita",380ARS,in stock,q56_1083,https://latablita.com.ar/carrito/?add-to-cart=1083,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,380ARS,new,published,,
q52_1076,"Chaource","CHAOURCE Cendre de Cabra 
 
Tipo Camembert con ceniza vegetal 
 
Elabora en La Patagonia Argentina",https://latablita.com.ar/wp-content/uploads/2020/07/6bbffbab-f154-4077-8897-581acb61a0df.jpg,https://latablita.com.ar/tienda/chaource/,"Quesos, Cabra","Fiambrería La Tablita",699ARS,in stock,q52_1076,https://latablita.com.ar/carrito/?add-to-cart=1076,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,699ARS,new,published,,
Q51_1047,"Queso Azul Danes","Queso Azul Danes 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/07/azul-danes.jpg,https://latablita.com.ar/tienda/queso-azul-danes/,"Quesos, Azules","Fiambrería La Tablita",798ARS,in stock,Q51_1047,https://latablita.com.ar/carrito/?add-to-cart=1047,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,798ARS,new,published,,
Q50_1037,"Azul de Cabra","Queso Azul de Cabra 
 
Un sabor intenso y cremoso, ideal para acompañar con un rico vino como también para agregar en una pizza! 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/07/azul-de-cabra-1.jpg,https://latablita.com.ar/tienda/azul-de-cabra/,"Quesos, Azules, Cabra","Fiambrería La Tablita",780ARS,in stock,Q50_1037,https://latablita.com.ar/carrito/?add-to-cart=1037,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,780ARS,new,published,,
q49_1034,"Reblochon","Reblochon 
 
Queso intenso, tipo de Saboya 
 
cantidad 150 gramos",https://latablita.com.ar/wp-content/uploads/2020/07/REBLOCHON.jpg,https://latablita.com.ar/tienda/reblochon/,"Quesos, Aptos Celiacos","Fiambrería La Tablita",299ARS,in stock,q49_1034,https://latablita.com.ar/carrito/?add-to-cart=1034,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299ARS,new,published,,
q48_1032,"Murol de Montaña","Brie Murol de Montaña, su característica principal es su cremosidad y su estacionamiento 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/07/brie-murol.jpg,https://latablita.com.ar/tienda/1032/,"Quesos, Aptos Celiacos, Brie","Fiambrería La Tablita",598ARS,in stock,q48_1032,https://latablita.com.ar/carrito/?add-to-cart=1032,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,598ARS,new,published,,
q47_1026,"Gruyere","Queso Gruyere 
 
venta en trozo 
 
cantidad 250 gramos",https://latablita.com.ar/wp-content/uploads/2020/07/Gruyere.jpg,https://latablita.com.ar/tienda/gruyere/,"Quesos, Aptos Celiacos, Semi Duros","Fiambrería La Tablita",600ARS,in stock,q47_1026,https://latablita.com.ar/carrito/?add-to-cart=1026,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,600ARS,new,published,,
Q46_1016,"Comte","Queso Comte 
 
Queso al estilo Francés, semiduro, añejado y muy sabroso. 
 
Cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/07/comte.jpg,https://latablita.com.ar/tienda/comte/,"Quesos, Semi Duros","Fiambrería La Tablita",799ARS,in stock,Q46_1016,https://latablita.com.ar/carrito/?add-to-cart=1016,"https://latablita.com.ar/wp-content/uploads/2020/07/comte-2-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799ARS,new,published,,
Q45_1000,"Gouda de Cabra con Hierbas","Gouda de Cabra con Hierbas, Queso suave, semi duro con un estacionamiento de 60 a 90 días. 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/06/GOUDA-DE-CABRA.jpg,https://latablita.com.ar/tienda/gouda-de-cabra-con-hierbas/,"Quesos, Cabra","Fiambrería La Tablita",598ARS,in stock,Q45_1000,https://latablita.com.ar/carrito/?add-to-cart=1000,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,598ARS,new,published,,
Q44_998,"LemonGrass","Queso afinado en La Tablita, de masa suave con sabores cítricos como el limón y la naranja. Combinados con melisa fresca de nuestra huerta. Al degustarlo, suavemente recorremos los matices de sus sabores. 
 
Cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/06/lemon-grass-2.jpg,https://latablita.com.ar/tienda/lemongrass/,"Quesos, Blandos","Fiambrería La Tablita",599ARS,in stock,Q44_998,https://latablita.com.ar/carrito/?add-to-cart=998,"https://latablita.com.ar/wp-content/uploads/2020/06/LemonGrass.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,599ARS,new,published,,
A6_765,"Hummus con Remolacha","Dip de Hummus de Garbanzo y Remolacha 
 
Por Unidad",https://latablita.com.ar/wp-content/uploads/2019/11/foto-73.jpg,https://latablita.com.ar/tienda/hummus-con-remolacha/,"Acompañamientos","Fiambrería La Tablita",225ARS,out of stock,A6_765,https://latablita.com.ar/carrito/?add-to-cart=765,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,225ARS,new,published,,
Q43_763,"Queso Parmesano Reggiano Italiano","Queso Parmesano Reggiano Italiano 
 
Peso 250 gr",https://latablita.com.ar/wp-content/uploads/2019/11/foto-66.jpg,https://latablita.com.ar/tienda/queso-parmesano-reggiano-italiano/,"Quesos, Duros","Fiambrería La Tablita",1175ARS,out of stock,Q43_763,https://latablita.com.ar/carrito/?add-to-cart=763,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1175ARS,new,published,,
Q42_761,"Queso Grana Padano Italiano","Queso Grana Padano Italiano 
 
Peso 250 gr",https://latablita.com.ar/wp-content/uploads/2019/11/foto-64.jpg,https://latablita.com.ar/tienda/queso-grana-padano-italiano/,"Quesos, Duros","Fiambrería La Tablita",1649ARS,in stock,Q42_761,https://latablita.com.ar/carrito/?add-to-cart=761,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1649ARS,new,published,,
A11_664,"Dip de Alcaucil","Dip de alcaucil con crema 
 
Por unidad",https://placeholdit.imgix.net/~text?txtsize=33&name=Dip%20de%20Alcaucil&w=530&h=530,https://latablita.com.ar/tienda/dip-de-alcaucil/,"Acompañamientos","Fiambrería La Tablita",399ARS,in stock,A11_664,https://latablita.com.ar/carrito/?add-to-cart=664,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,399ARS,new,published,,
A10_663,"Dip de Roquefort","Dip de crema con Roquefort 
 
Por unidad",https://latablita.com.ar/wp-content/uploads/2019/11/dips.jpg,https://latablita.com.ar/tienda/dip-de-roquefort/,"Acompañamientos","Fiambrería La Tablita",325ARS,in stock,A10_663,https://latablita.com.ar/carrito/?add-to-cart=663,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,325ARS,new,published,,
A9_662,"Dip de Rúcula y Aceituna","Dip de rúcula y crema con aceitunas",https://placeholdit.imgix.net/~text?txtsize=33&name=Dip%20de%20R%C3%BAcula%20y%20Aceituna&w=530&h=530,https://latablita.com.ar/tienda/dip-de-rucula-y-aceituna/,"Acompañamientos","Fiambrería La Tablita",325ARS,in stock,A9_662,https://latablita.com.ar/carrito/?add-to-cart=662,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,325ARS,new,published,,
A7_661,"Dip de Ciboulette","Dip de crema con ciboulette 
 
Por unidad",https://placeholdit.imgix.net/~text?txtsize=33&name=Dip%20de%20Ciboulette&w=530&h=530,https://latablita.com.ar/tienda/dip-de-ciboulette/,"Acompañamientos","Fiambrería La Tablita",325ARS,in stock,A7_661,https://latablita.com.ar/carrito/?add-to-cart=661,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,325ARS,new,published,,
A5_660,"Hummus","Dip de Hummus de Garbanzo 
 
Por unidad",https://latablita.com.ar/wp-content/uploads/2019/11/hummus.jpg,https://latablita.com.ar/tienda/hummus/,"Acompañamientos","Fiambrería La Tablita",399ARS,in stock,A5_660,https://latablita.com.ar/carrito/?add-to-cart=660,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,399ARS,new,published,,
A4_659,"Babaganush","Dip de Berenjenas 
 
Por unidad",https://placeholdit.imgix.net/~text?txtsize=33&name=Babaganush&w=530&h=530,https://latablita.com.ar/tienda/babaganush/,"Acompañamientos","Fiambrería La Tablita",399ARS,in stock,A4_659,https://latablita.com.ar/carrito/?add-to-cart=659,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,399ARS,new,published,,
P1_657,"Pate de campigna","Pate de Campigna al Champagne 
 
Peso 150 gr",https://latablita.com.ar/wp-content/uploads/2019/11/foto-52.jpg,https://latablita.com.ar/tienda/pate-de-campigna/,"Pate","Fiambrería La Tablita",345ARS,in stock,P1_657,https://latablita.com.ar/carrito/?add-to-cart=657,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,345ARS,new,published,,
A3_655,"Queso feta marinado","Queso Griego marinado con Limon, Menta y Romero 
 
Peso 250 gr",https://latablita.com.ar/wp-content/uploads/2019/11/foto-48.jpg,https://latablita.com.ar/tienda/queso-feta-marinado/,"Acompañamientos","Fiambrería La Tablita",750ARS,in stock,A3_655,https://latablita.com.ar/carrito/?add-to-cart=655,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,750ARS,new,published,,
A2_654,"Caprese","Boconccinos Fior Di Latte con tomates cherries, aceitunas negras y albahaca 
 
Cantidad 250 gramos",https://placeholdit.imgix.net/~text?txtsize=33&name=Caprese&w=530&h=530,https://latablita.com.ar/tienda/caprese/,"Acompañamientos","Fiambrería La Tablita",325ARS,in stock,A2_654,https://latablita.com.ar/carrito/?add-to-cart=654,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,325ARS,new,published,,
A1_973,"Alcauciles Grillados","Alcauciles Grillados con Ajos confitados 
 
Peso 250 gr",https://latablita.com.ar/wp-content/uploads/2019/11/foto-46.jpg,https://latablita.com.ar/tienda/alcauciles-2/,"Acompañamientos","Fiambrería La Tablita",998ARS,in stock,A1_973,https://latablita.com.ar/carrito/?add-to-cart=973,"https://latablita.com.ar/wp-content/uploads/2019/11/foto-47.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,998ARS,new,published,,
Q41_649,"Queso Orellier","Brie bien cremoso con Ciboulette 
 
Peso 200 gr",https://latablita.com.ar/wp-content/uploads/2019/11/foto-43.jpg,https://latablita.com.ar/tienda/queso-orellier/,"Quesos, Brie","Fiambrería La Tablita",580ARS,in stock,Q41_649,https://latablita.com.ar/carrito/?add-to-cart=649,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,580ARS,new,published,,
Q40_647,"Queso Orange Brie","Queso Brie con Cascaritas de Naranja y Nueces 
 
Peso 200 gr",https://latablita.com.ar/wp-content/uploads/2019/11/foto-54.jpg,https://latablita.com.ar/tienda/queso-orange-brie/,"Quesos, Brie","Fiambrería La Tablita",580ARS,in stock,Q40_647,https://latablita.com.ar/carrito/?add-to-cart=647,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,580ARS,new,published,,
Q39_645,"Queso Coing Brie","Queso Brie afinado con Membrillo y Nueces 
 
Peso 200 gr",https://latablita.com.ar/wp-content/uploads/2019/11/foto-39.jpg,https://latablita.com.ar/tienda/queso-coing-brie/,"Quesos, Brie","Fiambrería La Tablita",580ARS,in stock,Q39_645,https://latablita.com.ar/carrito/?add-to-cart=645,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,580ARS,new,published,,
Q38_641,"Queso Blue Brie con nueces","Queso Brie Afinado con Queso Azul y Nueces 
 
Peso 200 gr",https://latablita.com.ar/wp-content/uploads/2019/11/foto-32-1.jpg,https://latablita.com.ar/tienda/queso-blue-brie-con-nueces/,"Quesos, Brie","Fiambrería La Tablita",580ARS,in stock,Q38_641,https://latablita.com.ar/carrito/?add-to-cart=641,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,580ARS,new,published,,
